target,query_time_step,key_time_step,mean_attention_score
Tout_C,24,18,0.0249021497190339
Tout_C,24,19,0.0254133784082932
Tout_C,24,20,0.0260950252482773
Tout_C,24,21,0.0270186026990174
Tout_C,24,22,0.0282956282458325
Tout_C,24,23,0.0301101278893374
Tout_C,24,24,0.0327873259726586
Tout_C,24,25,0.0369531478916336
Tout_C,24,26,0.0439496663686122
Tout_C,24,27,0.0570806095738017
Tout_C,24,28,0.086043477712973
Tout_C,24,29,0.1662617254068094
Tout_C,25,0,0.0227779670725463
Tout_C,25,1,0.0223476285886382
Tout_C,25,2,0.0222313036917664
Tout_C,25,3,0.0222842676974566
Tout_C,25,4,0.0224237415216365
Tout_C,25,5,0.0226011579862779
Tout_C,25,6,0.0227883457213306
Tout_C,25,7,0.0229699458621297
Tout_C,25,8,0.023138920638441
Tout_C,25,9,0.0232937475193956
Tout_C,25,10,0.0234366228303261
Tout_C,25,11,0.0235723298318464
Tout_C,25,12,0.0237075816227372
Tout_C,25,13,0.0238507371871081
Tout_C,25,14,0.0240118396574908
Tout_C,25,15,0.0242029742634172
Tout_C,25,16,0.0244389924626574
Tout_C,25,17,0.0247387247010703
Tout_C,25,18,0.025126923753366
Tout_C,25,19,0.0256373996120176
Tout_C,25,20,0.0263182294290528
Tout_C,25,21,0.0272407951819176
Tout_C,25,22,0.0285163225246235
Tout_C,25,23,0.0303281471883061
Tout_C,25,24,0.0329996612863956
Tout_C,25,25,0.0371511245753278
Tout_C,25,26,0.0441039078973899
Tout_C,25,27,0.0570723188830859
Tout_C,25,28,0.085296217635407
Tout_C,25,29,0.1613921111502753
Tout_C,26,0,0.022872007471221
Tout_C,26,1,0.0225283804836276
Tout_C,26,2,0.0224609951065596
Tout_C,26,3,0.0225426842716854
Tout_C,26,4,0.022699344882559
Tout_C,26,5,0.0228870569910214
Tout_C,26,6,0.0230803041474735
Tout_C,26,7,0.0232653190849147
Tout_C,26,8,0.0234360507349387
Tout_C,26,9,0.0235916010045136
Tout_C,26,10,0.0237345659014269
Tout_C,26,11,0.0238699856793752
Tout_C,26,12,0.0240047389758952
Tout_C,26,13,0.0241472914439122
Tout_C,26,14,0.0243077549127575
Tout_C,26,15,0.0244982580722039
Tout_C,26,16,0.0247336777088707
Tout_C,26,17,0.0250328531447588
Tout_C,26,18,0.0254205252472109
Tout_C,26,19,0.0259304587024122
Tout_C,26,20,0.0266106224111499
Tout_C,26,21,0.027532162298293
Tout_C,26,22,0.0288057857014355
Tout_C,26,23,0.0306136191562311
Tout_C,26,24,0.0332759309509644
Tout_C,26,25,0.0374037694102694
Tout_C,26,26,0.044286969828012
Tout_C,26,27,0.0570135334952578
Tout_C,26,28,0.0842271500675084
Tout_C,26,29,0.1551865909799653
Tout_C,27,0,0.0230225045127627
Tout_C,27,1,0.0227813178934672
Tout_C,27,2,0.0227725379134118
Tout_C,27,3,0.0228887217892723
Tout_C,27,4,0.023065889899461
Tout_C,27,5,0.0232657095025093
Tout_C,27,6,0.0234659249013095
Tout_C,27,7,0.0236547487012159
Tout_C,27,8,0.0238273622072728
Tout_C,27,9,0.0239836439619785
Tout_C,27,10,0.0241266805792722
Tout_C,27,11,0.0242618204899707
Tout_C,27,12,0.0243961334833864
Tout_C,27,13,0.0245382015976597
Tout_C,27,14,0.0246982048191164
Tout_C,27,15,0.0248883080302259
Tout_C,27,16,0.0251233999059047
Tout_C,27,17,0.0254223073815371
Tout_C,27,18,0.0258097254533357
Tout_C,27,19,0.0263193148081536
Tout_C,27,20,0.0269988285872107
Tout_C,27,21,0.0279189677551002
Tout_C,27,22,0.0291894892633174
Tout_C,27,23,0.0309903543757121
Tout_C,27,24,0.0336364190622099
Tout_C,27,25,0.0377235358866238
Tout_C,27,26,0.0444928257107065
Tout_C,27,27,0.0568520144918988
Tout_C,27,28,0.0826663964242248
Tout_C,27,29,0.1472186984647893
Tout_C,28,0,0.0232695230160791
Tout_C,28,1,0.023147169729058
Tout_C,28,2,0.0232072101926119
Tout_C,28,3,0.0233639226661278
Tout_C,28,4,0.0235649481976197
Tout_C,28,5,0.0237785745564645
Tout_C,28,6,0.0239864956261858
Tout_C,28,7,0.0241793513114796
Tout_C,28,8,0.0243538374077642
Tout_C,28,9,0.0245107795367132
Tout_C,28,10,0.0246538507389589
Tout_C,28,11,0.0247887547207696
Tout_C,28,12,0.0249227682979688
Tout_C,28,13,0.0250645856274424
Tout_C,28,14,0.0252244375644019
Tout_C,28,15,0.0254144977353731
Tout_C,28,16,0.0256496285459669
Tout_C,28,17,0.0259485908856567
Tout_C,28,18,0.0263359528108598
Tout_C,28,19,0.0268451390112599
Tout_C,28,20,0.0275234564911098
Tout_C,28,21,0.0284407302972699
Tout_C,28,22,0.029704909526865
Tout_C,28,23,0.031491965238609
Tout_C,28,24,0.0341071625489487
Tout_C,28,25,0.0381208157654706
Tout_C,28,26,0.0446976499944325
Tout_C,28,27,0.0564856551127379
Tout_C,28,28,0.0803340227464371
Tout_C,28,29,0.136883602027063
Tout_C,29,0,0.0236865894260046
Tout_C,29,1,0.0236982132626988
Tout_C,29,2,0.0238364945947609
Tout_C,29,3,0.024039017603335
Tout_C,29,4,0.0242664785560037
Tout_C,29,5,0.0244948616734644
Tout_C,29,6,0.0247105559600046
Tout_C,29,7,0.0249071184608037
Tout_C,29,8,0.0250830625546562
Tout_C,29,9,0.02524033304291
Tout_C,29,10,0.0253832719750148
Tout_C,29,11,0.0255179610825385
Tout_C,29,12,0.0256518680331955
Tout_C,29,13,0.025793756982106
Tout_C,29,14,0.025953848485234
Tout_C,29,15,0.0261442459293373
Tout_C,29,16,0.0263796837181246
Tout_C,29,17,0.0266787190770627
Tout_C,29,18,0.027065592817995
Tout_C,29,19,0.0275731802719438
Tout_C,29,20,0.0282478147204152
Tout_C,29,21,0.0291574999415542
Tout_C,29,22,0.0304065745707421
Tout_C,29,23,0.0321633586408457
Tout_C,29,24,0.0347155940441381
Tout_C,29,25,0.0385897064384344
Tout_C,29,26,0.0448289042470104
Tout_C,29,27,0.0557052852470685
Tout_C,29,28,0.0767527042575323
Tout_C,29,29,0.1233276919779062
logQ,0,0,0.0430127032131505
logQ,0,1,0.0333548767313683
logQ,0,2,0.0280298269350471
logQ,0,3,0.0248787593661416
logQ,0,4,0.0229204608091756
logQ,0,5,0.0216649942374595
logQ,0,6,0.0208485126853072
logQ,0,7,0.0203202346041611
logQ,0,8,0.019990122882852
logQ,0,9,0.0198029401474304
logQ,0,10,0.0197246424177964
logQ,0,11,0.0197349475372775
logQ,0,12,0.0198232053715208
logQ,0,13,0.0199861694545605
logQ,0,14,0.0202269713926123
logQ,0,15,0.0205549824694974
logQ,0,16,0.0209864730071217
logQ,0,17,0.0215461587892534
logQ,0,18,0.022269917913343
logQ,0,19,0.023209238720618
logQ,0,20,0.024438432153566
logQ,0,21,0.0260664976080028
logQ,0,22,0.0282572147533743
logQ,0,23,0.0312645300682411
logQ,0,24,0.035498061135126
logQ,0,25,0.0416521125137058
logQ,0,26,0.050979904874868
logQ,0,27,0.0659316877224348
logQ,0,28,0.0917915911125664
logQ,0,29,0.1412338160569476
logQ,1,0,0.0469279530244038
logQ,1,1,0.034649377963576
logQ,1,2,0.0282041797118434
logQ,1,3,0.024520037067087
logQ,1,4,0.0222842805533375
logQ,1,5,0.0208728031353865
logQ,1,6,0.0199622713404837
logQ,1,7,0.0193734534286009
logQ,1,8,0.0190018162807951
logQ,1,9,0.018784331986981
logQ,1,10,0.0186825775914284
logQ,1,11,0.0186737185368175
logQ,1,12,0.0187455824960486
logQ,1,13,0.0188940189800367
logQ,1,14,0.0191216649105764
logQ,1,15,0.0194377137457146
logQ,1,16,0.0198585648968627
logQ,1,17,0.0204094350475881
logQ,1,18,0.0211272368811964
logQ,1,19,0.0220653366776229
logQ,1,20,0.0233013340224595
logQ,1,21,0.0249499682878093
logQ,1,22,0.0271851701595756
logQ,1,23,0.0302792820783633
logQ,1,24,0.0346764971839745
logQ,1,25,0.0411395789784111
logQ,1,26,0.0510677380924809
logQ,1,27,0.0672564356450798
logQ,1,28,0.0959212486520523
logQ,1,29,0.1526263792070539
logQ,2,0,0.0499880457789538
logQ,2,1,0.0355944298359318
logQ,2,2,0.0283013707757878
logQ,2,3,0.0242356131003862
logQ,2,4,0.0218108846730301
logQ,2,5,0.0202977963985657
logQ,2,6,0.0193283394365176
logQ,2,7,0.0187027364560203
logQ,2,8,0.0183063538228227
logQ,2,9,0.0180709118153153
logQ,2,10,0.017955121605882
logQ,2,11,0.0179345178468866
logQ,2,12,0.0179959677467569
logQ,2,13,0.0181347448709054
logQ,2,14,0.0183531505986002
logQ,2,15,0.0186602184522796
logQ,2,16,0.0190723515829291
logQ,2,17,0.0196149711024895
logQ,2,18,0.0203254916435355
logQ,2,19,0.0212582724088686
logQ,2,20,0.0224927588236492
logQ,2,21,0.0241470684381125
logQ,2,22,0.0264013514021995
logQ,2,23,0.0295396311672897
logQ,2,24,0.0340288064237225
logQ,2,25,0.0406781697099881
logQ,2,26,0.0509900997519083
logQ,2,27,0.0680160072935681
logQ,2,28,0.0987046721047878
logQ,2,29,0.1610601311007996
logQ,3,0,0.0522947157572178
logQ,3,1,0.0362728762783064
logQ,3,2,0.0283555816842228
logQ,3,3,0.0240197344473035
logQ,3,4,0.021466021701043
logQ,3,5,0.0198858788360666
logQ,3,6,0.0188787084019651
logQ,3,7,0.0182301535035183
logQ,3,8,0.017818594373146
logQ,3,9,0.0175722048080158
logQ,3,10,0.0174478022177382
logQ,3,11,0.0174198617976103
logQ,3,12,0.0174746312004208
logQ,3,13,0.0176070074179459
logQ,3,14,0.0178190586917027
logQ,3,15,0.018119684514578
logQ,3,16,0.0185252412100231
logQ,3,17,0.0190612107862883
logQ,3,18,0.019765234352234
logQ,3,19,0.0206921817243966
logQ,3,20,0.0219225215508715
logQ,3,21,0.0235763453651569
logQ,3,22,0.0258375852615764
logQ,3,23,0.0289976091337524
logQ,3,24,0.033538030947958
logQ,3,25,0.0402992470005082
logQ,3,26,0.0508551226429622
logQ,3,27,0.0684425537275739
logQ,3,28,0.100571688411274
logQ,3,29,0.1672328982673235
logQ,4,0,0.0540120740166543
logQ,4,1,0.0367624723225606
logQ,4,2,0.0283888175481827
logQ,4,3,0.0238609277838852
logQ,4,4,0.0212178672237514
logQ,4,5,0.0195924293221293
logQ,4,6,0.0185603865685351
logQ,4,7,0.0178970139887791
logQ,4,8,0.0174758140411263
logQ,4,9,0.0172225264185779
logQ,4,10,0.0170926890697931
logQ,4,11,0.0170600697362304
logQ,4,12,0.0171105033585424
logQ,4,13,0.0172386322074223
logQ,4,14,0.0174463587141523
logQ,4,15,0.0177424731226227
logQ,4,16,0.0181432696414113
logQ,4,17,0.0186742250197203
logQ,4,18,0.0193730659796153
logQ,4,19,0.0202949116013881
logQ,4,20,0.0215207853002889
logQ,4,21,0.0231719168347288
logQ,4,22,0.0254345156140379
logQ,4,23,0.0286045208025938
logQ,4,24,0.0331729779536889
logQ,4,25,0.0400008310935801
logQ,4,26,0.0507108822496926
logQ,4,27,0.0686727620942091
logQ,4,28,0.1018198650445741
logQ,4,29,0.1717244021748089
logQ,5,0,0.0552927189527651
logQ,5,1,0.0371216683491331
logQ,5,2,0.0284128574991751
logQ,5,3,0.0237466824325544
logQ,5,4,0.0210404911093179
logQ,5,5,0.0193836487815949
logQ,5,6,0.0183346881969063
logQ,5,7,0.017661424160552
logQ,5,8,0.017233894752263
logQ,5,9,0.0169761322184105
logQ,5,10,0.016842787141388
logQ,5,11,0.0168071403627031
logQ,5,12,0.016854743433491
logQ,5,13,0.0169800607973721
logQ,5,14,0.0171848746773601
logQ,5,15,0.017477888365355
logQ,5,16,0.0178753343089019
logQ,5,17,0.0184026570656005
logQ,5,18,0.0190975996836793
logQ,5,19,0.020015389401335
logQ,5,20,0.021237336703764
logQ,5,21,0.0228853106640328
logQ,5,22,0.025146864907468
logQ,5,23,0.028320736248243
logQ,5,24,0.0329039248981707
logQ,5,25,0.0397707705161148
logQ,5,26,0.0505772208421291
logQ,5,27,0.0687870681627463
logQ,5,28,0.1026497130625338
logQ,5,29,0.1749783585249827
logQ,6,0,0.0562569215131269
logQ,6,1,0.0373911106904027
logQ,6,2,0.0284334887945294
logQ,6,3,0.0236661090530255
logQ,6,4,0.0209143606577764
logQ,6,5,0.0192351885371477
logQ,6,6,0.0181743923776386
logQ,6,7,0.0174943314896371
logQ,6,8,0.0170625345115736
logQ,6,9,0.0168018079121808
logQ,6,10,0.0166661703021001
logQ,6,11,0.0166285580674633
logQ,6,12,0.0166743226465179
logQ,6,13,0.0167978018115732
logQ,6,14,0.0170006893951263
logQ,6,15,0.0172916209336583
logQ,6,16,0.0176867747401466
logQ,6,17,0.0182115554417123
logQ,6,18,0.018903690838516
logQ,6,19,0.0198184419400225
logQ,6,20,0.0210372531838764
logQ,6,21,0.0226823337859379
logQ,6,22,0.0249419999979719
logQ,6,23,0.0281166472841521
logQ,6,24,0.0327069368395803
logQ,6,25,0.03959576264559
logQ,6,26,0.0504611964029907
logQ,6,27,0.0688331665677774
logQ,6,28,0.1031948069907861
logQ,6,29,0.1773200111205653
logQ,7,0,0.0569932481940293
logQ,7,1,0.0375983749008934
logQ,7,2,0.0284534471572082
logQ,7,3,0.0236106931088989
logQ,7,4,0.0208253857437356
logQ,7,5,0.0191299672839895
logQ,7,6,0.0180606896824437
logQ,7,7,0.017375850800809
logQ,7,8,0.0169411237266519
logQ,7,9,0.0166784150577624
logQ,7,10,0.0165412820989395
logQ,7,11,0.0165024118661772
logQ,7,12,0.0165470108242504
logQ,7,13,0.0166693253958262
logQ,7,14,0.0168709845377002
logQ,7,15,0.0171605724467006
logQ,7,16,0.0175542231501039
logQ,7,17,0.0180773033365388
logQ,7,18,0.0187675134054554
logQ,7,19,0.0196801106733928
logQ,7,20,0.0208965881974582
logQ,7,21,0.0225393147826401
logQ,7,22,0.0247970052855003
logQ,7,23,0.0279709770387451
logQ,7,24,0.0325640313030013
logQ,7,25,0.0394643201242157
logQ,7,26,0.050364307400677
logQ,7,27,0.0688395940289458
logQ,7,28,0.1035437723710375
logQ,7,29,0.1789821422516566
logQ,8,0,0.0575651609149303
logQ,8,1,0.0377621730495024
logQ,8,2,0.0284740444292013
logQ,8,3,0.0235741535530231
logQ,8,4,0.020763641554251
logQ,8,5,0.0190561609343477
logQ,8,6,0.017980685383685
logQ,8,7,0.0172924335235831
logQ,8,8,0.0168556789395189
logQ,8,9,0.0165916526980102
logQ,8,10,0.0164535685085679
logQ,8,11,0.0164139283421739
logQ,8,12,0.0164578328256872
logQ,8,13,0.0165794614868651
logQ,8,14,0.0167803965001631
logQ,8,15,0.0170691843339426
logQ,8,16,0.0174619254089827
logQ,8,17,0.0179839543820331
logQ,8,18,0.0186729432507569
logQ,8,19,0.0195841288532771
logQ,8,20,0.020799005379259
logQ,8,21,0.0224399941422259
logQ,8,22,0.0246959790294155
logQ,8,23,0.0278687203431845
logQ,8,24,0.03246213960963
logQ,8,25,0.0393673802370971
logQ,8,26,0.0502858035720422
logQ,8,27,0.0688235339268172
logQ,8,28,0.1037553277208859
logQ,8,29,0.1801289937606528
logQ,9,0,0.0580177569263759
logQ,9,1,0.0378953605617032
logQ,9,2,0.028495983623761
logQ,9,3,0.0235520286108918
logQ,9,4,0.0207222444943119
logQ,9,5,0.0190056503379711
logQ,9,6,0.0179255774702967
logQ,9,7,0.0172348673137796
logQ,9,8,0.016796717499475
logQ,9,9,0.0165318421287823
logQ,9,10,0.0163931933594795
logQ,9,11,0.0163531338703075
logQ,9,12,0.0163966856656895
logQ,9,13,0.0165179800965054
logQ,9,14,0.0167185664824162
logQ,9,15,0.0170069650872711
logQ,9,16,0.0173992526967684
logQ,9,17,0.0179207404363034
logQ,9,18,0.0186090751284023
logQ,9,19,0.0195194684699618
logQ,9,20,0.0207333915591207
logQ,9,21,0.0223732544006434
logQ,9,22,0.024627965838716
logQ,9,23,0.0277994124206849
logQ,9,24,0.0323919441331577
logQ,9,25,0.0392981074885345
logQ,9,26,0.0502241784902529
logQ,9,27,0.0687953318363216
logQ,9,28,0.1038682436805383
logQ,9,29,0.1808750665686576
logQ,10,0,0.0583831004980167
logQ,10,1,0.0380069325161235
logQ,10,2,0.0285197519346099
logQ,10,3,0.0235412553347265
logQ,10,4,0.0206964958229242
logQ,10,5,0.0189729153773361
logQ,10,6,0.0178893989090786
logQ,10,7,0.0171969208571939
logQ,10,8,0.016757836301471
logQ,10,9,0.0164924562682577
logQ,10,10,0.0163535302400253
logQ,10,11,0.0163133149355737
logQ,10,12,0.0163567737027609
logQ,10,13,0.0164780037857272
logQ,10,14,0.0166785327067149
logQ,10,15,0.0169668645720301
logQ,10,16,0.0173590619316856
logQ,10,17,0.0178804206537873
logQ,10,18,0.018568569463193
logQ,10,19,0.019478695375066
logQ,10,20,0.0206922361774571
logQ,10,21,0.0223315536010412
logQ,10,22,0.0245854887190058
logQ,10,23,0.0277558424640121
logQ,10,24,0.0323469110557958
logQ,10,25,0.0392515001331565
logQ,10,26,0.0501778219664862
logQ,10,27,0.0687611283843084
logQ,10,28,0.1039078293708544
logQ,10,29,0.181298843483895
logQ,11,0,0.058684067111292
logQ,11,1,0.0381033196064743
logQ,11,2,0.0285458054798659
logQ,11,3,0.023539831008439
logQ,11,4,0.0206832731843378
logQ,11,5,0.0189542789074408
logQ,11,6,0.0178681747597534
logQ,11,7,0.01717444552029
logQ,11,8,0.0167347753743321
logQ,11,9,0.0164691560687891
logQ,11,10,0.0163301781488685
logQ,11,11,0.0162900161225168
logQ,11,12,0.0163335902489526
logQ,11,13,0.0164549748330725
logQ,11,14,0.0166556842921756
logQ,11,15,0.0169442155230479
logQ,11,16,0.0173366253399755
logQ,11,17,0.0178582028511255
logQ,11,18,0.0185465661052549
logQ,11,19,0.0194568825440149
logQ,11,20,0.0206705527336459
logQ,11,21,0.0223098692645097
logQ,11,22,0.024563544513704
logQ,11,23,0.0277331460506249
logQ,11,24,0.0323225658387261
logQ,11,25,0.0392240074703822
logQ,11,26,0.0501452875481142
logQ,11,27,0.0687244109000042
logQ,11,28,0.1038901141671728
logQ,11,29,0.1814524249375171
logQ,12,0,0.0589369850166141
logQ,12,1,0.0381892177576743
logQ,12,2,0.0285746590236079
logQ,12,3,0.0235465649362335
logQ,12,4,0.0206806173281673
logQ,12,5,0.0189474040185988
logQ,12,6,0.0178593682173732
logQ,12,7,0.0171647896982777
logQ,12,8,0.0167248116804018
logQ,12,9,0.0164591693613351
logQ,12,10,0.016320326731573
logQ,12,11,0.0162803950134051
logQ,12,12,0.0163242632051585
logQ,12,13,0.0164459912673495
logQ,12,14,0.0166470888024572
logQ,12,15,0.0169360525718782
logQ,12,16,0.01732894167011
logQ,12,17,0.0178510468982391
logQ,12,18,0.0185399831470835
logQ,12,19,0.0194509043660292
logQ,12,20,0.0206651746893216
logQ,12,21,0.0223050046226131
logQ,12,22,0.0245589355047311
logQ,12,23,0.0277281899982871
logQ,12,24,0.0323159825568716
logQ,12,25,0.039213222131898
logQ,12,26,0.0501253892899202
logQ,12,27,0.0686869278487163
logQ,12,28,0.1038245113833201
logQ,12,29,0.181368067685886
logQ,13,0,0.0591534007211684
logQ,13,1,0.0382681239961464
logQ,13,2,0.0286069348737954
logQ,13,3,0.0235609140703004
logQ,13,4,0.0206874622020192
logQ,13,5,0.0189509707404312
logQ,13,6,0.0178615263389483
logQ,13,7,0.0171664261745901
logQ,13,8,0.0167263734310459
logQ,13,9,0.0164608952601879
logQ,13,10,0.0163223546808658
logQ,13,11,0.0162828140789616
logQ,13,12,0.0163271407446202
logQ,13,13,0.0164493878274949
logQ,13,14,0.0166510668469751
logQ,13,15,0.0169406812727011
logQ,13,16,0.0173342998464883
logQ,13,17,0.0178572226130523
logQ,13,18,0.0185470693602506
logQ,13,19,0.0194589867238406
logQ,13,20,0.0206743041266007
logQ,13,21,0.0223151412996725
logQ,13,22,0.0245698336839917
logQ,13,23,0.0277391651714958
logQ,13,24,0.0323254373333492
logQ,13,25,0.0392176541351811
logQ,13,26,0.0501172173904924
logQ,13,27,0.0686492146493971
logQ,13,28,0.1037154726974405
logQ,13,29,0.1810624947990577
logQ,14,0,0.0593412166965424
logQ,14,1,0.0383426770909904
logQ,14,2,0.0286433949330947
logQ,14,3,0.0235828809584426
logQ,14,4,0.0207034716405195
logQ,14,5,0.0189644790557179
logQ,14,6,0.0178740652263443
logQ,14,7,0.0171787263697162
logQ,14,8,0.0167388072379252
logQ,14,9,0.016473666560771
logQ,14,10,0.0163355871220963
logQ,14,11,0.0162965943843287
logQ,14,12,0.0163415420474641
logQ,14,13,0.0164644828134365
logQ,14,14,0.0166669361419415
logQ,14,15,0.0169574190893484
logQ,14,16,0.0173520162671007
logQ,14,17,0.0178760444477791
logQ,14,18,0.0185671356025177
logQ,14,19,0.0194804347449471
logQ,14,20,0.0206972386094658
logQ,14,21,0.022339566508115
logQ,14,22,0.0245955137711327
logQ,14,23,0.0277653343110699
logQ,14,24,0.0323501868389327
logQ,14,25,0.0392365758625799
logQ,14,26,0.0501201206700486
logQ,14,27,0.0686108737958631
logQ,14,28,0.1035634456223452
logQ,14,29,0.1805395519215779
logQ,15,0,0.0595053882211341
logQ,15,1,0.0384148759439574
logQ,15,2,0.0286849762652965
logQ,15,3,0.0236129700486308
logQ,15,4,0.0207289558111952
logQ,15,5,0.0189881468176896
logQ,15,6,0.0178971572162089
logQ,15,7,0.017201840580372
logQ,15,8,0.016762254337664
logQ,15,9,0.0164976230978207
logQ,15,10,0.0163601668859198
logQ,15,11,0.0163218849651344
logQ,15,12,0.0163676244001639
logQ,15,13,0.0164914435902291
logQ,15,14,0.016694875668315
logQ,15,15,0.0169864567452703
logQ,15,16,0.0173822943713251
logQ,15,17,0.017907728654628
logQ,15,18,0.0186004100959912
logQ,15,19,0.0195154870697635
logQ,15,20,0.0207342228269908
logQ,15,21,0.0223785240527678
logQ,15,22,0.0246362052162289
logQ,15,23,0.0278068881217769
logQ,15,24,0.0323903375636457
logQ,15,25,0.039269920501223
logQ,15,26,0.0501336707784057
logQ,15,27,0.0685706802080748
logQ,15,28,0.1033653281395175
logQ,15,29,0.1797916485289059
logQ,16,0,0.0596482732728318
logQ,16,1,0.0384862102845591
logQ,16,2,0.0287328319610785
logQ,16,3,0.0236521893884892
logQ,16,4,0.0207648559759062
logQ,16,5,0.0190228832754335
logQ,16,6,0.0179316985743555
logQ,16,7,0.0172366627949903
logQ,16,8,0.0167976132977084
logQ,16,9,0.0165336725567696
logQ,16,10,0.0163970146089333
logQ,16,11,0.0163596220293634
logQ,16,12,0.016406342247897
logQ,16,13,0.0165312447884994
logQ,16,14,0.0167358820008795
logQ,16,15,0.0170288151593491
logQ,16,16,0.0174261806128403
logQ,16,17,0.0179533481850462
logQ,16,18,0.0186479923782555
logQ,16,19,0.0195652676176918
logQ,16,20,0.020786399951528
logQ,16,21,0.0224331634663452
logQ,16,22,0.0246930399954431
logQ,16,23,0.0278648916611723
logQ,16,24,0.032446791109653
logQ,16,25,0.0393182270734038
logQ,16,26,0.0501576109179512
logQ,16,27,0.0685265517945299
logQ,16,28,0.103114516353665
logQ,16,29,0.178800193255926
logQ,17,0,0.05976970063591
logQ,17,1,0.0385577259783071
logQ,17,2,0.0287883887459833
logQ,17,3,0.0237021015167865
logQ,17,4,0.0208127891651851
logQ,17,5,0.0190703327173218
logQ,17,6,0.0179793517116369
logQ,17,7,0.0172848717278538
logQ,17,8,0.0168465802295146
logQ,17,9,0.0165835307064479
logQ,17,10,0.0164478683221623
logQ,17,11,0.0164115687150283
logQ,17,12,0.016459486437664
logQ,17,13,0.0165857081381988
logQ,17,14,0.0167918105263064
logQ,17,15,0.0170863857462062
logQ,17,16,0.0174856052014126
logQ,17,17,0.0180148734489862
logQ,17,18,0.0187118934354534
logQ,17,19,0.019631825477146
logQ,17,20,0.0208558485336767
logQ,17,21,0.022505574815973
logQ,17,22,0.0247680804209339
logQ,17,23,0.0279413031828176
logQ,17,24,0.0325212466889959
logQ,17,25,0.0393826164535065
logQ,17,26,0.0501917829314115
logQ,17,27,0.0684753828018016
logQ,17,28,0.1028005799916924
logQ,17,29,0.1775351727165378
logQ,18,0,0.0598667715275834
logQ,18,1,0.0386300390484854
logQ,18,2,0.0288534272789247
logQ,18,3,0.0237649265733218
logQ,18,4,0.0208751615451728
logQ,18,5,0.0191329903484793
logQ,18,6,0.0180426624336856
logQ,18,7,0.01734904930635
logQ,18,8,0.0169117683326683
logQ,18,9,0.0166498418403566
logQ,18,10,0.0165154049484243
logQ,18,11,0.0164804374131851
logQ,18,12,0.0165298080853562
logQ,18,13,0.016657626410263
logQ,18,14,0.0168654997495649
logQ,18,15,0.0171620563536122
logQ,18,16,0.0175635078518221
logQ,18,17,0.0180952987437228
logQ,18,18,0.0187951618367811
logQ,18,19,0.0197182590758719
logQ,18,20,0.0209457049110236
logQ,18,21,0.022598904485761
logQ,18,22,0.024864426586644
logQ,18,23,0.0280390629415672
logQ,18,24,0.0326162588845242
logQ,18,25,0.0394647903192626
logQ,18,26,0.0502360169813174
logQ,18,27,0.0684127218189214
logQ,18,28,0.1024085383866522
logQ,18,29,0.1759538620276923
logQ,19,0,0.0599333726953197
logQ,19,1,0.0387032977278172
logQ,19,2,0.0289301924130094
logQ,19,3,0.0238437104030325
logQ,19,4,0.0209553598863351
logQ,19,5,0.0192144052905732
logQ,19,6,0.0181252688063266
logQ,19,7,0.0174328921032263
logQ,19,8,0.016996921347239
logQ,19,9,0.0167363933200704
logQ,19,10,0.0166034563803374
logQ,19,11,0.0165701069700428
logQ,19,12,0.0166212366471192
logQ,19,13,0.016750984211375
logQ,19,14,0.0169609931892224
logQ,19,15,0.017259933768265
logQ,19,16,0.0176640624654256
logQ,19,17,0.0181988666929159
logQ,19,18,0.0189021078392766
logQ,19,19,0.0198289387865354
logQ,19,20,0.0210603802060667
logQ,19,21,0.0227175631766397
logQ,19,22,0.0249864060737395
logQ,19,23,0.0281622533681991
logQ,19,24,0.0327353429911482
logQ,19,25,0.0395670393159203
logQ,19,26,0.0502899565361152
logQ,19,27,0.0683322445698431
logQ,19,28,0.1019176635558195
logQ,19,29,0.1739986353333719
logQ,20,0,0.0599593499115654
logQ,20,1,0.0387770867538422
logQ,20,2,0.0290215489603806
logQ,20,3,0.0239425774473973
logQ,20,4,0.0210580468147423
logQ,20,5,0.019319495308275
logQ,20,6,0.0182322260869684
logQ,20,7,0.0175415426712522
logQ,20,8,0.0171072479560211
logQ,20,9,0.0168484531143174
logQ,20,10,0.0167173490015556
logQ,20,11,0.0166859647064153
logQ,20,12,0.0167392242751969
logQ,20,13,0.0168713030699246
logQ,20,14,0.0170838866545116
logQ,20,15,0.0173856923372069
logQ,20,16,0.0177930254601183
logQ,20,17,0.0183314165130578
logQ,20,18,0.0190386491429052
logQ,20,19,0.0199698473102719
logQ,20,20,0.0212058914041354
logQ,20,21,0.0228675397416015
logQ,20,22,0.0251398586767905
logQ,20,23,0.0283163325528417
logQ,20,24,0.0328831214866377
logQ,20,25,0.0396922333991315
logQ,20,26,0.0503527661510759
logQ,20,27,0.0682249278519285
logQ,20,28,0.1012996716262656
logQ,20,29,0.1715937102995438
logQ,21,0,0.0599292582022948
logQ,21,1,0.0388502596773697
logQ,21,2,0.0291311975917631
logQ,21,3,0.0240671006358937
logQ,21,4,0.0211895992461244
logQ,21,5,0.0194550182934823
logQ,21,6,0.0183704948895079
logQ,21,7,0.0176820867101018
logQ,21,8,0.0172499257985576
logQ,21,9,0.0169932777697277
logQ,21,10,0.0168644150072499
logQ,21,11,0.0168354198650853
logQ,21,12,0.0168912610278641
logQ,21,13,0.0170261586089189
logQ,21,14,0.0172418463722627
logQ,21,15,0.0175470928393982
